efta,justice_gov_url,dataset,original_size,scan_size,diff_bytes,diff_pct,content_type,ocr_text
EFTA02141255,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02141255.pdf,10,26031,25986,-45,-0.17,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02141255&efta_number=EFTA02141255
EFTA02264527,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02264527.pdf,11,24512,24467,-45,-0.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02264527&efta_number=EFTA02264527
EFTA02410896,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02410896.pdf,11,18910,18865,-45,-0.24,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02410896&efta_number=EFTA02410896
EFTA00205288,https://www.justice.gov/epstein/files/DataSet%209/EFTA00205288.pdf,9,67169,67213,44,0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00205288&efta_number=EFTA00205288
EFTA00285098,https://www.justice.gov/epstein/files/DataSet%209/EFTA00285098.pdf,9,211163,211207,44,0.02,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00285098&efta_number=EFTA00285098
EFTA00447055,https://www.justice.gov/epstein/files/DataSet%209/EFTA00447055.pdf,9,43819,43775,-44,-0.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00447055&efta_number=EFTA00447055
EFTA00476843,https://www.justice.gov/epstein/files/DataSet%209/EFTA00476843.pdf,9,22858,22814,-44,-0.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00476843&efta_number=EFTA00476843
EFTA00502347,https://www.justice.gov/epstein/files/DataSet%209/EFTA00502347.pdf,9,35553,35509,-44,-0.12,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00502347&efta_number=EFTA00502347
EFTA00712731,https://www.justice.gov/epstein/files/DataSet%209/EFTA00712731.pdf,9,88509,88553,44,0.05,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00712731&efta_number=EFTA00712731
EFTA00759815,https://www.justice.gov/epstein/files/DataSet%209/EFTA00759815.pdf,9,120700,120656,-44,-0.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00759815&efta_number=EFTA00759815
EFTA01037249,https://www.justice.gov/epstein/files/DataSet%209/EFTA01037249.pdf,9,71828,71784,-44,-0.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01037249&efta_number=EFTA01037249
EFTA02098134,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02098134.pdf,10,79079,79035,-44,-0.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02098134&efta_number=EFTA02098134
EFTA02145756,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02145756.pdf,10,63140,63096,-44,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02145756&efta_number=EFTA02145756
EFTA02276254,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02276254.pdf,11,61496,61452,-44,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02276254&efta_number=EFTA02276254
EFTA00090684,https://www.justice.gov/epstein/files/DataSet%209/EFTA00090684.pdf,9,22818,22775,-43,-0.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00090684&efta_number=EFTA00090684
EFTA00205286,https://www.justice.gov/epstein/files/DataSet%209/EFTA00205286.pdf,9,19658,19701,43,0.22,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00205286&efta_number=EFTA00205286
EFTA00447053,https://www.justice.gov/epstein/files/DataSet%209/EFTA00447053.pdf,9,41232,41189,-43,-0.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00447053&efta_number=EFTA00447053
EFTA00447064,https://www.justice.gov/epstein/files/DataSet%209/EFTA00447064.pdf,9,55111,55154,43,0.08,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00447064&efta_number=EFTA00447064
EFTA00466490,https://www.justice.gov/epstein/files/DataSet%209/EFTA00466490.pdf,9,208377,208420,43,0.02,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00466490&efta_number=EFTA00466490
EFTA00696170,https://www.justice.gov/epstein/files/DataSet%209/EFTA00696170.pdf,9,26890,26847,-43,-0.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00696170&efta_number=EFTA00696170
EFTA00884817,https://www.justice.gov/epstein/files/DataSet%209/EFTA00884817.pdf,9,114820,114777,-43,-0.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00884817&efta_number=EFTA00884817
EFTA00978749,https://www.justice.gov/epstein/files/DataSet%209/EFTA00978749.pdf,9,33481,33438,-43,-0.13,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00978749&efta_number=EFTA00978749
EFTA01027304,https://www.justice.gov/epstein/files/DataSet%209/EFTA01027304.pdf,9,15059,15102,43,0.29,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01027304&efta_number=EFTA01027304
EFTA01866242,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01866242.pdf,10,63902,63859,-43,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01866242&efta_number=EFTA01866242
EFTA02099537,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02099537.pdf,10,120559,120516,-43,-0.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02099537&efta_number=EFTA02099537
EFTA02120108,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02120108.pdf,10,33568,33525,-43,-0.13,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02120108&efta_number=EFTA02120108
EFTA02659822,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02659822.pdf,11,80773,80730,-43,-0.05,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02659822&efta_number=EFTA02659822
EFTA00205287,https://www.justice.gov/epstein/files/DataSet%209/EFTA00205287.pdf,9,18826,18784,-42,-0.22,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00205287&efta_number=EFTA00205287
EFTA00447569,https://www.justice.gov/epstein/files/DataSet%209/EFTA00447569.pdf,9,46006,45964,-42,-0.09,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00447569&efta_number=EFTA00447569
EFTA00703065,https://www.justice.gov/epstein/files/DataSet%209/EFTA00703065.pdf,9,46717,46675,-42,-0.09,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00703065&efta_number=EFTA00703065
EFTA00738652,https://www.justice.gov/epstein/files/DataSet%209/EFTA00738652.pdf,9,57488,57446,-42,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00738652&efta_number=EFTA00738652
EFTA00935058,https://www.justice.gov/epstein/files/DataSet%209/EFTA00935058.pdf,9,74913,74955,42,0.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00935058&efta_number=EFTA00935058
EFTA00998517,https://www.justice.gov/epstein/files/DataSet%209/EFTA00998517.pdf,9,37331,37289,-42,-0.11,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00998517&efta_number=EFTA00998517
EFTA01001959,https://www.justice.gov/epstein/files/DataSet%209/EFTA01001959.pdf,9,49251,49209,-42,-0.09,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01001959&efta_number=EFTA01001959
EFTA01039944,https://www.justice.gov/epstein/files/DataSet%209/EFTA01039944.pdf,9,75466,75424,-42,-0.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01039944&efta_number=EFTA01039944
EFTA01054011,https://www.justice.gov/epstein/files/DataSet%209/EFTA01054011.pdf,9,32543,32501,-42,-0.13,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01054011&efta_number=EFTA01054011
EFTA01623856,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01623856.pdf,10,156253,156295,42,0.03,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01623856&efta_number=EFTA01623856
EFTA02470248,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02470248.pdf,11,142205,142163,-42,-0.03,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02470248&efta_number=EFTA02470248
EFTA02573004,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02573004.pdf,11,51940,51898,-42,-0.08,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02573004&efta_number=EFTA02573004
EFTA02729242,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02729242.pdf,11,317466,317508,42,0.01,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02729242&efta_number=EFTA02729242
EFTA00474232,https://www.justice.gov/epstein/files/DataSet%209/EFTA00474232.pdf,9,26052,26011,-41,-0.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00474232&efta_number=EFTA00474232
EFTA00640060,https://www.justice.gov/epstein/files/DataSet%209/EFTA00640060.pdf,9,15870,15911,41,0.26,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00640060&efta_number=EFTA00640060
EFTA00653066,https://www.justice.gov/epstein/files/DataSet%209/EFTA00653066.pdf,9,35494,35535,41,0.12,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00653066&efta_number=EFTA00653066
EFTA00710303,https://www.justice.gov/epstein/files/DataSet%209/EFTA00710303.pdf,9,63054,63013,-41,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00710303&efta_number=EFTA00710303
EFTA00744193,https://www.justice.gov/epstein/files/DataSet%209/EFTA00744193.pdf,9,53516,53557,41,0.08,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00744193&efta_number=EFTA00744193
EFTA00861979,https://www.justice.gov/epstein/files/DataSet%209/EFTA00861979.pdf,9,42527,42568,41,0.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00861979&efta_number=EFTA00861979
EFTA00893506,https://www.justice.gov/epstein/files/DataSet%209/EFTA00893506.pdf,9,52796,52837,41,0.08,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00893506&efta_number=EFTA00893506
EFTA01054465,https://www.justice.gov/epstein/files/DataSet%209/EFTA01054465.pdf,9,30450,30491,41,0.13,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01054465&efta_number=EFTA01054465
EFTA01496015,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01496015.pdf,10,62523,62482,-41,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01496015&efta_number=EFTA01496015
EFTA01660396,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01660396.pdf,10,22536,22495,-41,-0.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01660396&efta_number=EFTA01660396
EFTA01986779,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01986779.pdf,10,63455,63496,41,0.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01986779&efta_number=EFTA01986779
EFTA02070957,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02070957.pdf,10,59497,59456,-41,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02070957&efta_number=EFTA02070957
EFTA02238678,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02238678.pdf,11,14179,14220,41,0.29,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02238678&efta_number=EFTA02238678
EFTA02621493,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02621493.pdf,11,74340,74299,-41,-0.06,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02621493&efta_number=EFTA02621493
EFTA00058499,https://www.justice.gov/epstein/files/DataSet%209/EFTA00058499.pdf,9,87571,87611,40,0.05,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00058499&efta_number=EFTA00058499
EFTA00155152,https://www.justice.gov/epstein/files/DataSet%209/EFTA00155152.pdf,9,41480,41520,40,0.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00155152&efta_number=EFTA00155152
EFTA00421818,https://www.justice.gov/epstein/files/DataSet%209/EFTA00421818.pdf,9,29787,29747,-40,-0.13,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00421818&efta_number=EFTA00421818
EFTA00434883,https://www.justice.gov/epstein/files/DataSet%209/EFTA00434883.pdf,9,25475,25435,-40,-0.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00434883&efta_number=EFTA00434883
EFTA00444540,https://www.justice.gov/epstein/files/DataSet%209/EFTA00444540.pdf,9,60370,60330,-40,-0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00444540&efta_number=EFTA00444540
EFTA00448989,https://www.justice.gov/epstein/files/DataSet%209/EFTA00448989.pdf,9,40992,40952,-40,-0.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00448989&efta_number=EFTA00448989
EFTA00714434,https://www.justice.gov/epstein/files/DataSet%209/EFTA00714434.pdf,9,225982,226022,40,0.02,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00714434&efta_number=EFTA00714434
EFTA00996254,https://www.justice.gov/epstein/files/DataSet%209/EFTA00996254.pdf,9,35415,35375,-40,-0.11,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00996254&efta_number=EFTA00996254
EFTA01006044,https://www.justice.gov/epstein/files/DataSet%209/EFTA01006044.pdf,9,115147,115107,-40,-0.03,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01006044&efta_number=EFTA01006044
EFTA01204655,https://www.justice.gov/epstein/files/DataSet%209/EFTA01204655.pdf,9,24436,24396,-40,-0.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01204655&efta_number=EFTA01204655
EFTA02051213,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02051213.pdf,10,21596,21636,40,0.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02051213&efta_number=EFTA02051213
EFTA02113142,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02113142.pdf,10,15010,15050,40,0.27,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02113142&efta_number=EFTA02113142
EFTA02151236,https://www.justice.gov/epstein/files/DataSet%2010/EFTA02151236.pdf,10,20452,20412,-40,-0.20,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02151236&efta_number=EFTA02151236
EFTA02285369,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02285369.pdf,11,25653,25613,-40,-0.16,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02285369&efta_number=EFTA02285369
EFTA02728817,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02728817.pdf,11,56114,56154,40,0.07,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02728817&efta_number=EFTA02728817
EFTA00063432,https://www.justice.gov/epstein/files/DataSet%209/EFTA00063432.pdf,9,382050,382011,-39,-0.01,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00063432&efta_number=EFTA00063432
EFTA00534281,https://www.justice.gov/epstein/files/DataSet%209/EFTA00534281.pdf,9,37587,37548,-39,-0.10,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00534281&efta_number=EFTA00534281
EFTA00644028,https://www.justice.gov/epstein/files/DataSet%209/EFTA00644028.pdf,9,25492,25531,39,0.15,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00644028&efta_number=EFTA00644028
EFTA00807142,https://www.justice.gov/epstein/files/DataSet%209/EFTA00807142.pdf,9,83683,83644,-39,-0.05,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00807142&efta_number=EFTA00807142
EFTA00904417,https://www.justice.gov/epstein/files/DataSet%209/EFTA00904417.pdf,9,90211,90250,39,0.04,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00904417&efta_number=EFTA00904417
EFTA00922865,https://www.justice.gov/epstein/files/DataSet%209/EFTA00922865.pdf,9,34429,34390,-39,-0.11,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00922865&efta_number=EFTA00922865
EFTA00999081,https://www.justice.gov/epstein/files/DataSet%209/EFTA00999081.pdf,9,33795,33834,39,0.12,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA00999081&efta_number=EFTA00999081
EFTA01010680,https://www.justice.gov/epstein/files/DataSet%209/EFTA01010680.pdf,9,151008,150969,-39,-0.03,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01010680&efta_number=EFTA01010680
EFTA01045367,https://www.justice.gov/epstein/files/DataSet%209/EFTA01045367.pdf,9,21529,21490,-39,-0.18,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01045367&efta_number=EFTA01045367
EFTA01155011,https://www.justice.gov/epstein/files/DataSet%209/EFTA01155011.pdf,9,30422,30383,-39,-0.13,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01155011&efta_number=EFTA01155011
EFTA01822936,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01822936.pdf,10,44363,44324,-39,-0.09,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA01822936&efta_number=EFTA01822936
EFTA02269073,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02269073.pdf,11,21046,21007,-39,-0.19,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02269073&efta_number=EFTA02269073
EFTA02729245,https://www.justice.gov/epstein/files/DataSet%2011/EFTA02729245.pdf,11,519389,519350,-39,-0.01,application/pdf,https://epstein-data.com/full_text_corpus/pages?_search=EFTA02729245&efta_number=EFTA02729245
